ipk_smt1,ipk_smt2,ipk_smt3,ipk_smt4,ipk_smt5,ipk_smt6,ipk_smt7,ipk_smt8,kehadiran_mk1,kehadiran_mk2,kehadiran_mk3,kehadiran_mk4,kehadiran_mk5,kehadiran_mk6,retake,online_activity1,online_activity2,online_activity3,online_activity4,online_activity5,online_activity6,status_pekerjaan,beban_kerja,sosial_ekonomi,cluster
2.7,2.62,2.83,3.62,3.39,2.58,3.11,3.09,81.2,84.7,90.4,77.7,82.6,83,1,4.5,4.4,5.9,5.1,6.3,10,Tidak Bekerja,19,Rendah,1
3.13,2.51,2.56,2.24,2.63,2.26,2.75,1.52,67.7,88.4,97.6,100,94.2,79.9,4,1,6.1,2.1,3.4,6.8,5.6,Paruh Waktu,0,Menengah,1
3.22,2.79,1.94,2.92,3.1,1.41375,2.88,2.54,82.8,75.9,83.5,98.9,80.5,94.7,0,3.4,6.5,5,5.7,5,6.3,Paruh Waktu,0,Menengah,1
1.55,3.6,2.96,2.59,3.46,3.02,2.81,2.95,81.2,72.6,94.6,84.3,67.4,90.1,1,5.1,8.4,5.5,2.6,1.4,7.5,Paruh Waktu,0,Menengah,1
2.99,3.3,2.87,2.33,3.64,2.55,3.15,3.29,85.1,73.9,78.2,91.8,90.3,98,1,7.3,3.1,7.9,2.9,6.2,9.8,Penuh Waktu,44,Rendah,0
2.88,3.1,3.43,2.7,3.8,1.87,2.96,2.35,65.9,83,70.4,83.4,85.3,96.2,2,2,6.8,5.2,7.1,4.1,2.3,Paruh Waktu,0,Rendah,1
2.56,3.1,2.84,2,2.38,2.33,2.52,2.81,88.1,61.3,95.3,84.1,73.8,94.5,1,0.8,1.8,9.3,5.3,3.5,5.2,Tidak Bekerja,11,Tinggi,1
3.28,2.75,2.02,2.55,3.27,2.65,2.66,2.44,82.3,93.5,85.9,83,91.5,85.7,1,6.9,3.6,5.5,6.8,8.1,2.8,Paruh Waktu,0,Menengah,1
1.74,2.96,3.03,2.71,2.33,2.63,3.81,2.49,77.1,61.9,95.4,72.6,85.9,100,1,5.7,5.7,4.3,5.6,5.2,6.1,Penuh Waktu,32,Menengah,0
2.86,2.75,3.38,2.73,2.88,2.43,3.16,2.13,81.9,74.5,82,79.5,93.4,82.8,1,8,4.5,2.8,4.5,6,8.4,Tidak Bekerja,14,Tinggi,1
2.85,2.81,3.73,3.03,3.71,2.72,2.73,2.5,88,81.7,80.3,66,84.7,81.2,0,7.9,4.8,6.3,5.1,5.8,3,Paruh Waktu,0,Menengah,1
2.44,2.28,3.49,3.26,3.39,2.27,1.99,2.82,88.4,88.6,99.8,67.7,93.6,74,0,6.7,4.1,3.4,3.8,2.1,5.1,Tidak Bekerja,17,Menengah,1
2.73,2.83,2.29,2.54,3.48,3.49,2.85,3.27,89.1,84.4,77.5,76.4,77.4,100,0,6.7,7.9,5.8,3.2,6.2,7.5,Paruh Waktu,0,Tinggi,1
3.36,3.01,2.82,3.06,3.1,2.5,2.83,3.17,86.3,77.8,84.75,81.1,90.8,99.3,1,6.4,3.4,5.6,0,4.8,6.9,Tidak Bekerja,14,Menengah,1
3.18,2.79,2.63,2.18,2.43,3.19,2.12,3.64,85.9,69.1,90,89.5,80.6,94.4,1,3.8,6.3,4.9,4.4,7.7,7,Paruh Waktu,0,Tinggi,1
3.7,3.43,2.3,3.55,3.22,2.23,2.85,2.99,74.2,92.1,100,98.7,86.6,82.2,0,5.7,3,4,1.1,5.9,4.3,Tidak Bekerja,18,Rendah,1
2.24,1.86,2.66,2.95,2.76,3.3,2.92,3.08,85.5,100,80.1,91.8,87.5,92.4,2,5.7,4.9,5.8,6,6.3,7.9,Penuh Waktu,43,Menengah,0
2.78,2.59,2.87,3.28,2.74,2.74,3.28,3.23,100,67.4,94.1,91,76.1,87.5,1,7.1,3.3,5.9,6.7,2.9,4.7,Paruh Waktu,0,Menengah,1
3.15,3.07,2.32,3.08,2.33,1.94,2.57,3.31,91.6,85,80.8,81.1,86.1,74.3,1,4.3,4.6,2.3,3.3,5.8,5,Paruh Waktu,0,Rendah,1
2.48,2.88,2.69,4,2.99,2.18,3.63,3.27,85.4,80.6,71.7,89.3,78.2,76.2,0,6.6,8.1,4,6.6,5.4,5.7,Paruh Waktu,0,Rendah,1
2.76,2.85,2.23,2.47,2.44,3.17,2.31,1.87,65.3,70.3,98.6,85.2,90,90.4,1,5.1,4.9,7.1,5.3,7.8,6.2,Paruh Waktu,0,Rendah,1
2.55,2.35,2.91,2.7,2.78,3.69,3.21,2.76,70.9,80,92.1,73.3,100,85.1,4,5.1,3.7,6,2.7,9.3,7.6,Paruh Waktu,0,Menengah,1
2.96,2.84,2.41,2.35,2.98,2.41,2.42,2.68,86.6,95.4,73,72.1,81.2,67,0,6.2,1,6.4,7.2,5.5,1.3,Penuh Waktu,40,Menengah,0
2.71,3.17,2.1,3.16,2.87,2.73,3.29,2.87,75.2,94.8,82.6,85.4,76.4,84.5,1,3.1,4.7,5.1,6.2,2.2,7,Paruh Waktu,0,Menengah,1
2.81,2.9,2.79,3.05,2.56,2.37,2.96,1.99,91.2,92.2,77.2,99.2,81.5,80.6,3,3.7,5.9,4.2,2.1,5.7,4.4,Paruh Waktu,0,Menengah,1
2.83,3.14,2.43,3.57,2.89,2.15,2.82,2.84,86.2,62,79.5,71.2,71.3,86.7,0,3.9,4.3,3.2,7.8,5.1,2,Paruh Waktu,0,Tinggi,1
2.75,3.26,2.53,3.06,2.91,2.6,3.09,2.35,97.4,77.2,71.6,70.8,85.9,79.4,3,5.4,2.8,6,5.4,4.1,6.2,Tidak Bekerja,11,Menengah,1
2.89,2.67,2.36,2.55,2.49,3.12,2.92,3.1,73.4,99.3,80.7,74,80.6,100,1,4.2,4.3,4.6,4.7,3.4,5.3,Tidak Bekerja,15,Rendah,1
2.58,2.57,2.82,3.3,2.78,2.47,3.04,3.16,96.4,84.6,89.8,92.9,86.8,98.2,0,6.3,8.8,6.8,1.1,4.2,1.8,Paruh Waktu,0,Rendah,1
2.58,3.27,2.39,3.02,2.27,2.66,2.91,2.25,71.9,89.9,96.2,84.2,80.4,86.6,2,5.1,5.5,0,2.9,3.3,5.3,Penuh Waktu,45,Tinggi,0
2.59,2.97,2.75,3.02,2.97,3.34,3.67,3.21,91.7,81.1,62.3,98,100,88.1,2,3,7.8,7.2,0.9,5.3,5.5,Paruh Waktu,0,Rendah,1
2.24,3.27,2.77,2.39,2.98,2.45,2.13,3.26,96.7,89.8,69.7,100,100,97.7,0,5.6,5.2,5.9,2.7,3.9,3.8,Tidak Bekerja,10,Menengah,1
2.54,2.86,3.33,3.43,3.1,2.73,2.74,2.31,78.5,89.8,75.3,80.5,74.3,91.6,0,4.3,0.6,8.3,7,1,6.5,Penuh Waktu,33,Rendah,0
3.38,2.82,3.15,2.02,1.83,2.66,2.11,2.77,76.6,88.1,77.2,90.6,76.2,66.4,2,6.7,3.5,7.7,3.7,3.4,4.4,Tidak Bekerja,13,Menengah,1
3.3,2.7,2.49,3.42,2.42,3.06,2.72,1.83,96.3,59.35,65.2,90.3,90.3,78.6,1,5.3,0,6.4,5.5,4.9,5,Penuh Waktu,42,Rendah,0
3.21,2.26,2.21,4,2.32,3.56,2.72,2.54,81.7,84.4,98.4,92.6,82.9,66.3,0,5,5.3,7.5,2.1,4,3.9,Penuh Waktu,34,Rendah,0
2.69,3,1.66,2.95,2.9,2.78,2.68,2.76,80.6,100,85.1,81.9,85.2,88.5,0,6.3,4.5,5.8,8.4,7,9.7,Tidak Bekerja,15,Menengah,1
2.46,3.43,2.12,2.69,3.64,3.39,2.33,2.35,90.1,91.5,96.9,70.9,98.2,76,0,7.7,1.8,2.8,8.4,8.6,5.2,Paruh Waktu,0,Rendah,1
3.22,2.97,2.41,3.26,1.96,2.66,3.62,2.35,91.1,67.4,78.5,86.8,88.5,100,0,4,6.2,6.1,3.8,6.9,6.3,Tidak Bekerja,13,Menengah,1
2.45,2.75,2.75,2.58,3.28,2.32,2.81,3.64,88.1,77,88.5,100,85.4,92.9,0,5,4.9,4.8,3,5.7,2.6,Tidak Bekerja,15,Menengah,1
3.08,3.39,2.71,3.02,4,2.6,2.72,2.67,85.5,90.6,85.6,71.4,85.2,79.7,1,1.5,7.3,4.9,5.8,0,6,Paruh Waktu,0,Menengah,1
2.47,2.41,3.13,2.8,1.99,2.97,1.71,2.19,85.1,78.8,96.9,86.7,91.3,91.7,1,4.1,2.9,4.9,6.7,4.5,6.2,Paruh Waktu,0,Menengah,1
2.17,2.43,3.21,2.15,2.41,2.64,2.58,2.26,83.1,85.2,83.8,78.4,94.5,100,3,6.9,2.8,2.8,5.9,5.3,2.6,Tidak Bekerja,13,Rendah,1
2.2,3.14,2.94,2.79,2.66,2.87,2.61,2.59,100,69.1,69.3,92.8,72.8,65,2,7,7.5,2.4,1.4,2.6,3.6,Paruh Waktu,0,Menengah,1
3.47,2.69,2.52,3.88,3.11,2.88,3.43,2.9,79.9,85.8,95.4,65.1,82.1,98.8,0,4,8.1,7.8,4.9,3.9,4.4,Tidak Bekerja,15,Rendah,1
2.71,3.37,2.71,3.35,2.8,2.76,2.6,3.24,86.3,77.7,88.3,80.4,79.9,96.8,1,4.7,9.3,6.5,3.5,3.3,2.5,Paruh Waktu,0,Menengah,1
2.2,2.92,2.71,3.22,2.3,2.59,3.62,2.58,87.2,78.4,82.7,89.8,91.6,86.2,0,4.9,5.3,3.5,4.6,5.7,7,Penuh Waktu,33,Menengah,0
2.25,2.53,3.25,2.48,2.7,2.13,2.47,1.98,87.8,88.7,88.4,89,88.4,69.7,1,3.4,0.5,4.1,3.3,4.9,9.9,Tidak Bekerja,14,Tinggi,1
2.6,3.08,2.68,2.79,1.49,2.76,1.84,2.14,71.6,74.6,79.5,80.1,91.6,87.2,1,1.2,5.2,5.6,4.3,4.9,5.4,Paruh Waktu,0,Menengah,1
3.46,3.18,3.02,3.58,3.71,2.69,2.27,2.61,100,69.3,80.3,70.9,86.2,73,1,4.8,1.1,6.2,5.1,4.2,4.7,Penuh Waktu,45,Tinggi,0
3.03,2.93,2.13,1.88,3.14,2.69,2.21,3.16,79.4,78.4,76.3,77.4,77,88.3,0,8.1,2.2,4.3,4.7,5.9,7,Paruh Waktu,0,Rendah,1
3.13,4,1.76,2.65,2.78,2.44,3.17,2.32,86.5,79.8,97.2,78.2,81.5,94.5,0,2.9,5.1,1.4,2.8,5.8,3,Penuh Waktu,45,Menengah,0
2.85,3.46,2.9,3.51,3.08,2.62,2.68,3.66,98,100,74.9,66.2,76.6,86.7,2,3.7,5.1,4.1,1.5,5.9,5.1,Penuh Waktu,42,Rendah,0
2.61,3.4,3.85,3.18,1.88,3.06,3.42,1.72,94.4,83,98.2,84.3,88.4,88.6,0,6.4,5.9,3.2,4.5,5,7.5,Paruh Waktu,0,Rendah,1
3.17,3.25,2.98,2.55,3.2,2.42,3.63,2.71,69.6,73.1,85.4,86.4,100,74.6,0,5.1,2.9,4,8.4,2.7,6.2,Paruh Waktu,0,Tinggi,1
3.27,3.69,3.75,3.32,2.56,2.75,2.59,2.14,82,94.1,76.3,62.2,72.5,93.2,1,1.6,4.1,4.2,5.5,5.5,5.8,Paruh Waktu,0,Menengah,1
3.45,2.96,2.82,2.86,2.56,3.75,2.34,2.86,86.2,95.1,96,84.7,87.9,88.3,1,0.5,1.8,3.8,3.9,2.6,6.5,Penuh Waktu,30,Rendah,0
3.33,2.74,2.45,2.39,2.57,2.53,3.18,2.46,83.2,92.8,81.7,80.6,93.7,96.6,1,5.1,8.3,5.3,6.8,8.9,3.7,Penuh Waktu,33,Rendah,0
2.84,2.74,3.63,3.09,3.24,3.02,2.83,2.98,65.2,82.4,71,73.2,96.9,74.2,1,2.4,5.8,4.9,5.9,8.5,6.1,Tidak Bekerja,18,Menengah,1
3.02,2.3,2.44,1.92,3.27,2.58,2.98,3.46,87.2,83.9,86.9,85.6,97.5,88.1,2,3.9,7.1,7.5,2.3,8.1,5.7,Penuh Waktu,38,Tinggi,0
2.91,3.39,2.73,2.39,2.95,2.41,3.35,3.01,76.4,72.5,86.6,87.6,72.6,92.9,0,6.3,5.7,6.5,3,3.1,4.5,Tidak Bekerja,16,Rendah,1
2.59,3.18,3.51,3.3,2.45,3.02,2.51,1.83,84.2,97.6,81.7,93.3,78.3,91.9,2,4.5,8,4.4,3.9,7.9,3.8,Tidak Bekerja,0,Menengah,1
2.92,2.14,2.82,3.05,3.48,3.09,3.37,2.23,81.7,89.3,96.6,83.5,84.2,91.9,1,2.7,8.2,3.2,1.2,5,8.4,Penuh Waktu,32,Rendah,0
3.41,2.66,3.25,2.81,2.97,3.63,1.99,2.57,85.3,88.3,72.5,94.2,73.5,72.5,1,4.5,8.8,10.1,6,4.5,5.3,Tidak Bekerja,16,Rendah,1
2.76,2.75,2.1,2.86,3.51,2.55,2.41,2.91,82.9,70,82.8,80.1,83.7,61,1,5.7,1.7,6.5,7.1,1,7.6,Penuh Waktu,44,Rendah,0
3.01,2.66,2.58,2.64,2.75,2.36,2.06,3.32,85.5,86.7,87.9,88.2,73.3,68.2,1,3.8,5.8,3.5,4.3,9.3,1.3,Paruh Waktu,0,Rendah,1
2.37,3.7,2.73,2.4,3.33,2.78,2.58,2.85,78.4,74.8,83.9,74.9,85.1,88.5,2,6.7,7.3,4.2,6,6,5.7,Paruh Waktu,0,Rendah,1
1.74,3.42,1.64,2.67,3.22,2.16,2.96,2.91,88.3,81.5,80.3,69.3,84,94.2,0,4.1,4.2,8.2,4.7,5.7,6.1,Penuh Waktu,45,Menengah,0
2.58,2.25,2.19,3.45,3.65,3.52,3.17,3.98,82.3,81.4,85.1,99.3,90.9,100,1,5.1,2,3.7,7,4,5.2,Tidak Bekerja,16,Menengah,1
3.67,3.23,2.08,2.79,1.85,2.3,2.68,2.4,80.2,78.3,100,86.2,91.2,84.5,2,5.7,0.9,8.3,3.6,7.3,7.4,Tidak Bekerja,11,Menengah,1
2.75,2.53,2.39,3.28,2.95,2.84,1.95,2.62,84.4,93.4,67.6,74,100,77,2,1.3,3.6,3.4,6.3,6.3,3.1,Penuh Waktu,35,Menengah,0
2.41,3.21,3.74,2.84,2.79,3.17,1.82,2.76,94.8,78.6,72.7,83.1,84.4,75.9,2,4.9,4,2.7,4.8,6.8,5,Paruh Waktu,0,Menengah,1
2.83,3.04,2.52,3.06,3.17,3.11,1.94,2.03,78.1,87.7,90.6,74.5,88.2,94.5,1,6.3,4.1,4.3,2.4,8.5,5.9,Paruh Waktu,0,Rendah,1
3.08,3.35,2.47,2.54,2.34,3.81,2.5,2.27,78.5,81.7,100,84.5,97.3,87.9,0,4.6,2.9,8.2,7,7.2,6.9,Tidak Bekerja,16,Rendah,1
4,2.58,2.74,3.1,2.73,2.24,2.25,3.15,88,93.4,90.9,85.6,85.1,86,0,4.3,4.3,6,7.9,1.6,9.8,Tidak Bekerja,14,Menengah,1
2.53,3.43,3.2,3.56,3.58,2.48,2.66,2.54,78.3,66.6,84.9,72.1,84.7,100,0,4,5.4,6.8,5.6,5.6,4.3,Paruh Waktu,0,Menengah,1
1.91,3.11,2.07,3.46,2.93,3.23,2.43,2.19,81.5,95.6,100,90.1,71.8,75.3,0,2,4.7,4.4,4.7,2.9,5.1,Penuh Waktu,44,Rendah,0
3.13,2.46,3.11,2.2,2.83,2.36,2.91,2.67,77.4,69.3,82.8,96.9,87.8,69.4,1,4.5,7.4,4.4,3.1,8.5,2.8,Paruh Waktu,0,Rendah,1
3.08,2.99,2.3,2.4,2.82,2.86,2.64,2.6,72.7,100,84.75,85.1,94.8,83,0,3.4,5.7,5.3,8.4,3.5,3.1,Tidak Bekerja,10,Rendah,1
2.58,3.46,3.04,2.18,2.45,2.94,2.3,2.39,98.4,78.9,94.5,97.6,77.7,76.1,1,4.4,2.8,5.2,4.6,5.7,7.8,Paruh Waktu,0,Menengah,1
3.16,2.99,1.77,2.97,3.61,1.41375,3.09,2.67,76.5,93,100,92.8,81.3,75.6,0,5.3,6.7,4.2,4.4,10.2,7.2,Paruh Waktu,0,Menengah,1
2.82,2.18,2.96,2.32,2,1.94,2.75,3.55,85.4,100,99.5,90.2,100,99.6,0,7.4,1.2,4.5,3.6,7.3,4.4,Tidak Bekerja,18,Menengah,1
2.76,3.09,2.53,2.62,2.67,4,2.24,2.51,69,87.5,100,84.5,78.6,84.4,0,7.1,7.8,2.9,6.3,4.8,7.9,Tidak Bekerja,14,Menengah,1
2.5,2.48,2.61,2.44,3.16,2.88,2.5,3.09,82.2,81.7,85.5,89.6,88.9,81.4,1,6.7,4.6,3.7,2.1,7,5,Penuh Waktu,42,Menengah,0
2.28,1.94,3.27,2.43,2.05,2.2,2.7,3.54,83.6,90.8,81.2,86.9,82.9,90.7,2,2.7,5.2,5.3,5.8,2.3,4,Paruh Waktu,0,Tinggi,1
2.58,3.65,2.86,1.73,2.92,2.72,3.44,2.74,82.5,100,63.9,81.6,87.7,81,1,0.8,5.8,4.1,4.7,7.5,5.6,Paruh Waktu,0,Rendah,1
2.44,2.95,2.54,2.6,3.13,2.43,3.03,2.63,79.9,80,78.9,85.9,82.3,98.7,1,3.2,6.1,7.3,8.5,3.4,7,Penuh Waktu,45,Menengah,0
3.06,3.3,2.81,1.44,2.78,2.85,3.2,2.73,77.3,84,81.6,90.2,84,75.1,1,6.1,3.5,4.4,4.1,5.5,2.3,Penuh Waktu,45,Menengah,0
3.55,3.87,2.91,2.24,3.06,2.13,2.44,2.49,100,99.3,97.2,93.2,75.9,87.4,3,8.7,5.9,7.1,1.8,6.4,2.9,Tidak Bekerja,11,Menengah,1
3.67,2.67,3.09,2.34,2.3,2.8,2.39,2.8,100,77.9,88.4,67.4,90.2,77.9,1,5.6,5.5,5.3,3.1,4.4,5.5,Paruh Waktu,0,Menengah,1
2.77,2.25,2.97,1.53,3.73,1.89,3.2,3.12,73.7,90.6,78.1,83.3,89.7,84.5,0,3,5.8,4.6,4.8,4.9,2.3,Paruh Waktu,0,Rendah,1
3.12,3.73,2.57,2.94,2.88,3.32,2.29,2.28,76.8,62.3,84.5,74.5,87.5,61.1,3,4.9,4.5,3.9,7,3.4,5.6,Penuh Waktu,45,Menengah,0
3.05,3.32,2.75,2.09,2.97,2.89,1.47,1.91,92.1,99.2,84.2,93.1,86.1,85.4,1,4.7,5.2,5.8,4.2,7.5,3,Tidak Bekerja,10,Menengah,1
3.44,2.75,2.81,2.8,2.77,2.42,2.68,2.66,84.9,94.4,100,76.6,81.1,85,1,5.4,3.9,5.5,7.2,0,6,Penuh Waktu,45,Rendah,0
2.01,2.57,3.41,2.1,2.62,3.18,2.36,2.95,93.1,85.8,86,74,81,86.6,1,1.2,0.5,4.7,5.8,5.2,1.8,Tidak Bekerja,15,Rendah,1
2.66,2.94,2.52,1.9,3.41,2.35,3.39,3.1,87.9,84.6,92,75.7,98.3,86.4,1,8,4.8,5.3,5.5,6.2,8.6,Paruh Waktu,0,Rendah,1
2.47,2.51,4,2.88,3,2.02,2.72,3.22,100,78.2,66.8,77.2,77.3,77.4,0,6.8,5.7,2.7,7.8,8.8,5.1,Penuh Waktu,33,Menengah,0
2.98,2.8,2.81,2.57,2.4,3.08,2.32,2.43,78.6,81.7,70.8,71,90.4,90.5,3,5.6,7.8,3.2,1.5,6.6,1.5,Penuh Waktu,40,Tinggi,0
3.6,2.17,2.29,2.77,3.77,2.21,2.75,2.31,89,64.4,74.6,97.8,85.1,77.5,1,4.9,4.9,6.1,0.8,2.9,3.1,Penuh Waktu,45,Rendah,0
2.61,1.75,2.32,3.34,2.45,2.41,2.66,2.86,83.6,95.2,83.6,91.7,87,72.1,0,8.6,7.3,3.9,4.8,6.2,5.4,Penuh Waktu,42,Tinggi,0
2.77,2.94,2.39,2.45,2.68,2.19,2.73,2.56,80.3,88.2,66.8,82.7,100,74.1,4,7.6,5.1,3.8,2.4,5.3,7.9,Paruh Waktu,0,Rendah,1
2.7,3.84,3.1,3.26,2.75,2.91,1.91,2.46,95.8,84.3,73.8,78.2,78.1,84.6,0,3.3,7.8,5.4,2.2,8.1,4.9,Tidak Bekerja,19,Menengah,1
2.72,3.18,2.97,2.38,2.78,2.8,1.92,2.54,85.6,83.9,88.2,85.8,88.4,86.7,0,5,5.3,4.3,4.2,5.2,1,Paruh Waktu,0,Rendah,1
2.66,2.26,3,2.51,2.15,3.91,1.68,3.18,88.5,80.2,75.9,100,100,82.1,2,4.9,7.3,4.5,6.2,6.1,5.1,Penuh Waktu,39,Rendah,0
2.54,2.35,2.71,2.65,2.37,2.36,3.16,2.96,94.4,82.2,74.1,84.5,95.3,69,2,7.9,2.8,4.9,3,3.8,0.9,Tidak Bekerja,14,Rendah,1
2.15,2.67,2.12,2.81,1.79,2.01,2.32,3.06,79.7,94.8,100,81.9,70.2,94.7,0,1.9,3.2,1.6,6.9,6.1,8.2,Tidak Bekerja,0,Rendah,1
2.93,1.54,3.57,2.77,2.1,2.24,3.25,3.05,98.9,78.2,88,89.3,92,96.3,1,3.6,4.8,3.8,4.9,6.4,1.7,Paruh Waktu,0,Menengah,1
2.91,2.92,2.16,2.23,3.22,2.46,2.5,3.23,74.5,87.7,85.4,85,79.8,79.2,1,2.8,6,3.7,6.9,4.6,2.9,Paruh Waktu,0,Rendah,1
2.61,3.46,3,3.58,3.38,2.31,3.24,3.51,100,94.9,94.7,82,76.6,81.5,1,1.7,7.7,4.4,7.6,2.5,7.2,Paruh Waktu,0,Rendah,1
2.67,2.55,2.79,2.19,4,3.08,2.14,2.35,86.8,72.1,70,87.9,84.7,94.2,1,4.9,4.5,5.1,7,2.5,3.4,Paruh Waktu,0,Rendah,1
2.72,2.74,3.09,1.87,1.95,2.42,3.18,2.42,84.6,86.3,88.2,100,91.9,95,1,4.7,7.9,5.1,1.1,9.9,5.1,Paruh Waktu,0,Menengah,1
2.56,1.99,2.93,2.61,1.98,2.72,2.8,2.63,66.8,87.9,72.3,93.9,79.4,94.3,1,5,5.1,7.6,3.4,2.8,6.1,Paruh Waktu,0,Rendah,1
2.25,2.42,2.1,2.56,2.68,3.16,2.09,2.45,99.2,95.4,78.2,84.5,100,73.1,1,1.2,3.9,4.8,3.4,7,5.4,Paruh Waktu,0,Rendah,1
2.51,2.15,3.23,2.61,2.07,3.61,3.06,2.77,82.9,82.2,82,82.3,79.1,84,1,3.8,5.4,5,5.1,5,6.1,Paruh Waktu,0,Tinggi,1
2.14,2.75,1.39,3.03,2.38,2.5,2.8,1.76,85.6,91.5,86.7,81.1,85.4,84.2,2,6.5,7.5,4.2,5.5,3.7,5.8,Paruh Waktu,0,Tinggi,1
2.39,2.73,2.41,2.85,2.48,2.38,2.41,3,84,80.7,87.6,80.9,96.3,75.3,2,4.6,2.2,4.3,1.6,6.5,6.5,Tidak Bekerja,11,Menengah,1
2.14,2.02,2.18,3.33,1.9,2.98,2.66,2.13,87.5,83.2,93.1,68.7,76.1,76.3,1,6.3,4.5,7.4,4.2,5.4,8,Tidak Bekerja,17,Menengah,1
2.89,2.76,2.89,2.7,2.88,2.52,2.58,2.46,100,99.6,90.6,98.3,93,86.8,1,2,4.5,4.3,2.7,2,6,Paruh Waktu,0,Menengah,1
2.31,2.84,2.66,3,2.32,2.8,2.83,2.87,85.8,88.4,100,100,78.6,61.8,1,6.2,5.4,7.1,5.6,5.1,7.3,Paruh Waktu,0,Menengah,1
2.8,2.64,2.97,2.73,3.61,3.04,2.32,2.68,84.2,90.1,88.9,100,80.4,88.8,0,9.7,3.8,5.3,3.1,5.2,3.4,Tidak Bekerja,18,Rendah,1
2.6,2.45,2.08,2.64,2.1,2.93,2.44,3.23,92.8,81.1,94.8,86.5,67.3,75.1,1,3.6,5,4.1,3.9,6.2,6.6,Paruh Waktu,0,Rendah,1
3.38,4,2.28,3.2,2.68,3.09,2.27,2.12,73.8,79.4,82.7,94.5,76.7,78.6,0,9.2,5.1,5.6,6.5,5,5,Penuh Waktu,30,Rendah,0
3.17,3.09,1.61,3.25,2.58,2.95,2.55,2.72,98.2,88.4,97.6,84.5,83.5,85.1,1,2.5,0,3.4,7.1,7.8,1,Paruh Waktu,0,Menengah,1
2.04,3.28,2.5,4,2.41,2.73,2.26,2.82,93,67.7,91.6,80.9,76.4,71,2,7,5.6,3.8,6.6,6.1,6.7,Penuh Waktu,34,Menengah,0
3.14,1.9,2.8,2.87,2.86,2.7,3.07,3.14,68.3,98.5,70.2,80.9,76.1,77.8,0,7.2,5.2,6.4,6.3,1.2,3.9,Tidak Bekerja,19,Menengah,1
1.87,3.27,2.75,2.73,2.95,2.64,3,1.85,81.5,96.8,90.4,92.9,82.7,90.6,0,4.7,3.2,4.5,7.9,7.3,3,Paruh Waktu,0,Rendah,1
3.06,2.75,2.55,2.78,2.59,2.03,2.69,4,74.7,66.5,99.2,89.5,88,81.4,0,5.5,5.1,7.6,6.8,6.2,3.6,Paruh Waktu,0,Menengah,1
2.68,2.57,2.49,2.94,2.08,2.65,2.37,2.69,83.9,93.7,91.6,87.9,86.7,83.1,1,4.6,1.5,6.5,5.1,7.4,3.9,Tidak Bekerja,17,Rendah,1
2.59,2.18,2.52,2.78,2.08,3.56,3.18,3.47,88.9,64.1,100,76.4,77.2,86.6,0,7.8,7.1,6.8,4.4,4.3,5.7,Penuh Waktu,39,Menengah,0
3.04,3.8,3.47,2.86,2.9,3.09,4,2.78,72.1,87.4,78.6,87.1,96.5,90,1,3.8,4.9,2.9,7.6,6.6,2.8,Penuh Waktu,37,Menengah,0
2.95,3.36,2.81,2.95,3.34,2.36,2.75,2.05,85.6,82.6,77.8,94.7,95.3,95.7,1,5.8,2.5,4.3,7,7,7.4,Paruh Waktu,0,Tinggi,1
2.7,2.12,3.13,3.46,3.18,3.09,3.22,1.415,100,77.1,78,80.3,81.4,100,0,6.1,3.6,3.9,10,5.7,4.1,Penuh Waktu,34,Menengah,0
1.94,1.91,2.19,2.8,3.3,3.06,2.75,3.03,72.7,89.2,89.7,83.8,81.9,83.5,2,1.9,2.3,10.1,2.5,1.5,3.6,Penuh Waktu,43,Menengah,0
2.59,2.75,3.27,2.77,2.69,3.23,3.25,1.415,91.4,85.3,71.9,93.8,100,90.6,1,7.2,8.6,3.3,1.3,6.3,4.5,Paruh Waktu,0,Rendah,1
3.11,2.68,2.36,2.64,2.74,1.79,2.75,2.08,91.6,69.4,95.1,80.9,79.6,87.9,0,3.3,5.6,3.5,3.9,5.8,2.7,Tidak Bekerja,19,Menengah,1
3.05,3.25,3.83,2.92,2.61,3.22,2.46,2.98,95.4,93.3,84.75,82.3,92.1,85.9,1,5.5,5.5,6.1,4.9,2.2,5.3,Paruh Waktu,0,Tinggi,1
2.61,3.45,3.88,3.19,2.46,2.86,2.83,3.09,86.9,91.2,100,66.6,79.9,94.6,1,4.9,6.2,4.6,8.1,7.3,5.6,Tidak Bekerja,17,Menengah,1
1.92,2.96,2.67,2.73,3.35,2.52,2.62,2.76,66.6,82.3,60.1,79.1,93.6,89.5,0,3.8,5.1,2.9,5,10.2,8.7,Penuh Waktu,33,Menengah,0
3.21,2.39,2.85,2.74,2.38,1.61,2.24,2.36,86.4,87.4,97.4,74.7,76.8,78.6,1,4.6,5.4,5.9,1.2,7.4,5.9,Paruh Waktu,0,Menengah,1
3.17,2.25,2.52,3.47,3.08,2.41,3.15,2.93,80.9,89.8,81.2,88.9,88.7,90,1,8.8,6.9,7,3.9,2,4.6,Penuh Waktu,40,Rendah,0
2.42,3.58,3.17,2.95,3.12,2.76,3.39,3.03,68.4,88,92.8,82.1,86.3,78.9,1,2.2,1.9,1.9,6.3,0,3.7,Paruh Waktu,0,Rendah,1
2.11,3.32,2.44,2.7,2.75,2.87,2.77,2.54,88.4,89.7,77.3,89.3,96.9,92.1,1,6.9,5.3,3.1,3.4,5.6,6.9,Paruh Waktu,0,Rendah,1
